municipio,año,numcasos,ciclo_vital_adolescencia,ciclo_vital_adulto,ciclo_vital_adulto_mayor,ciclo_vital_ancianidad,ciclo_vital_infancia,ciclo_vital_menor_de_1_año,ciclo_vital_primera_infancia,regimen_salud_contributivo,regimen_salud_especial,regimen_salud_excepción,regimen_salud_indeterminado,regimen_salud_no_asegurado,regimen_salud_subsidiado,evento_clasico,evento_grave,hospitalizado_no,hospitalizado_si,desenlace_fallecido,desenlace_vivo,sexo_femenino,sexo_masculino,subregion_centro,subregion_costera,subregion_metropolitana,subregion_oriental,subregion_sur,area_cabecera_municipal,area_centro_poblado,area_rural_disperso,tipo_caso_conf_por_laboratorio,tipo_caso_conf_por_nexo,tipo_caso_probable,periodo_1,periodo_2,periodo_3,periodo_4,periodo_5,periodo_6,periodo_7,periodo_8,periodo_9,periodo_10,periodo_11,periodo_12,periodo_13
GALAPA,2019,62,0.532258064516129,0.12903225806451613,0.0,0.0,0.20967741935483872,0.0,0.12903225806451613,0.25806451612903225,0.0,0.0,0.0,0.016129032258064516,0.7258064516129032,0.9838709677419355,0.016129032258064516,0.3548387096774194,0.6451612903225806,0.016129032258064516,0.9838709677419355,0.43548387096774194,0.5645161290322581,0.0,0.0,1.0,0.0,0.0,0.967741935483871,0.03225806451612903,0.0,0.3709677419354839,0.0,0.6290322580645161,0.3870967741935484,0.12903225806451613,0.016129032258064516,0.04838709677419355,0.0,0.016129032258064516,0.04838709677419355,0.04838709677419355,0.03225806451612903,0.04838709677419355,0.03225806451612903,0.03225806451612903,0.16129032258064516
GALAPA,2020,35,0.5428571428571428,0.11428571428571428,0.02857142857142857,0.0,0.22857142857142856,0.0,0.08571428571428572,0.5428571428571428,0.0,0.02857142857142857,0.0,0.0,0.42857142857142855,1.0,0.0,0.4857142857142857,0.5142857142857142,0.0,1.0,0.5142857142857142,0.4857142857142857,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.3142857142857143,0.0,0.6857142857142857,0.6571428571428571,0.11428571428571428,0.05714285714285714,0.02857142857142857,0.0,0.05714285714285714,0.0,0.0,0.0,0.0,0.0,0.02857142857142857,0.05714285714285714
GALAPA,2021,166,0.4397590361445783,0.27710843373493976,0.018072289156626505,0.0,0.21686746987951808,0.0,0.04819277108433735,0.43373493975903615,0.0,0.006024096385542169,0.0,0.03614457831325301,0.5240963855421686,0.963855421686747,0.03614457831325301,0.46987951807228917,0.5301204819277109,0.0,1.0,0.4759036144578313,0.5240963855421686,0.0,0.0,1.0,0.0,0.0,0.9578313253012049,0.04216867469879518,0.0,0.18674698795180722,0.0,0.8132530120481928,0.04216867469879518,0.018072289156626505,0.0,0.0,0.0,0.006024096385542169,0.0,0.006024096385542169,0.03614457831325301,0.1746987951807229,0.1686746987951807,0.29518072289156627,0.25301204819277107
GALAPA,2022,362,0.5082872928176796,0.26243093922651933,0.013812154696132596,0.0,0.16574585635359115,0.0055248618784530384,0.04419889502762431,0.4005524861878453,0.0,0.019337016574585635,0.0,0.008287292817679558,0.5718232044198895,0.9447513812154696,0.055248618784530384,0.4447513812154696,0.5552486187845304,0.0,1.0,0.4696132596685083,0.5303867403314917,0.0,0.0,1.0,0.0,0.0,0.9972375690607734,0.0027624309392265192,0.0,0.292817679558011,0.0027624309392265192,0.7044198895027625,0.058011049723756904,0.03591160220994475,0.013812154696132596,0.013812154696132596,0.0055248618784530384,0.03038674033149171,0.024861878453038673,0.10497237569060773,0.10773480662983426,0.10773480662983426,0.1878453038674033,0.16298342541436464,0.1464088397790055
GALAPA,2023,76,0.40789473684210525,0.27631578947368424,0.05263157894736842,0.0,0.2236842105263158,0.0,0.039473684210526314,0.2894736842105263,0.013157894736842105,0.013157894736842105,0.0,0.02631578947368421,0.6578947368421053,0.9868421052631579,0.013157894736842105,0.4868421052631579,0.5131578947368421,0.0,1.0,0.42105263157894735,0.5789473684210527,0.0,0.0,1.0,0.0,0.0,0.9868421052631579,0.013157894736842105,0.0,0.34210526315789475,0.0,0.6578947368421053,0.4605263157894737,0.17105263157894737,0.013157894736842105,0.02631578947368421,0.02631578947368421,0.013157894736842105,0.039473684210526314,0.11842105263157894,0.05263157894736842,0.013157894736842105,0.02631578947368421,0.02631578947368421,0.013157894736842105
JUAN DE ACOSTA,2017,3,0.0,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.3333333333333333,0.6666666666666666,0.0,1.0,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.6666666666666666
JUAN DE ACOSTA,2018,49,0.3469387755102041,0.12244897959183673,0.0,0.0,0.2857142857142857,0.0,0.24489795918367346,0.22448979591836735,0.0,0.0,0.0,0.061224489795918366,0.7142857142857143,1.0,0.0,0.3673469387755102,0.6326530612244898,0.0,1.0,0.4897959183673469,0.5102040816326531,0.0,1.0,0.0,0.0,0.0,0.8163265306122449,0.14285714285714285,0.04081632653061224,0.2857142857142857,0.0,0.7142857142857143,0.02040816326530612,0.0,0.0,0.02040816326530612,0.10204081632653061,0.061224489795918366,0.04081632653061224,0.08163265306122448,0.14285714285714285,0.12244897959183673,0.08163265306122448,0.10204081632653061,0.22448979591836735
JUAN DE ACOSTA,2019,34,0.38235294117647056,0.20588235294117646,0.0,0.0,0.29411764705882354,0.0,0.11764705882352941,0.23529411764705882,0.0,0.0,0.0,0.029411764705882353,0.7352941176470589,1.0,0.0,0.35294117647058826,0.6470588235294118,0.0,1.0,0.5588235294117647,0.4411764705882353,0.0,1.0,0.0,0.0,0.0,0.8235294117647058,0.11764705882352941,0.058823529411764705,0.4411764705882353,0.029411764705882353,0.5294117647058824,0.20588235294117646,0.0,0.11764705882352941,0.029411764705882353,0.029411764705882353,0.0,0.08823529411764706,0.11764705882352941,0.08823529411764706,0.029411764705882353,0.058823529411764705,0.17647058823529413,0.058823529411764705
JUAN DE ACOSTA,2020,9,0.0,0.4444444444444444,0.0,0.0,0.3333333333333333,0.0,0.2222222222222222,0.5555555555555556,0.0,0.0,0.0,0.1111111111111111,0.3333333333333333,1.0,0.0,0.2222222222222222,0.7777777777777778,0.0,1.0,0.6666666666666666,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,0.7777777777777778,0.1111111111111111,0.1111111111111111,0.0,0.0,1.0,0.2222222222222222,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.1111111111111111,0.2222222222222222
JUAN DE ACOSTA,2021,27,0.4444444444444444,0.18518518518518517,0.0,0.0,0.18518518518518517,0.037037037037037035,0.14814814814814814,0.2222222222222222,0.0,0.0,0.0,0.1111111111111111,0.6666666666666666,1.0,0.0,0.37037037037037035,0.6296296296296297,0.0,1.0,0.5925925925925926,0.4074074074074074,0.0,1.0,0.0,0.0,0.0,0.8148148148148148,0.14814814814814814,0.037037037037037035,0.25925925925925924,0.0,0.7407407407407407,0.1111111111111111,0.037037037037037035,0.0,0.0,0.0,0.1111111111111111,0.0,0.037037037037037035,0.14814814814814814,0.037037037037037035,0.07407407407407407,0.3333333333333333,0.1111111111111111
JUAN DE ACOSTA,2022,99,0.5555555555555556,0.1414141414141414,0.020202020202020204,0.0,0.1919191919191919,0.0,0.09090909090909091,0.21212121212121213,0.0,0.020202020202020204,0.010101010101010102,0.06060606060606061,0.696969696969697,0.9494949494949495,0.050505050505050504,0.2222222222222222,0.7777777777777778,0.0,1.0,0.46464646464646464,0.5353535353535354,0.0,1.0,0.0,0.0,0.0,0.9393939393939394,0.06060606060606061,0.0,0.21212121212121213,0.0,0.7878787878787878,0.08080808080808081,0.030303030303030304,0.010101010101010102,0.0,0.010101010101010102,0.020202020202020204,0.15151515151515152,0.050505050505050504,0.030303030303030304,0.0707070707070707,0.1919191919191919,0.1414141414141414,0.21212121212121213
JUAN DE ACOSTA,2023,31,0.5161290322580645,0.25806451612903225,0.03225806451612903,0.0,0.1935483870967742,0.0,0.0,0.2903225806451613,0.0,0.0,0.0,0.0,0.7096774193548387,0.967741935483871,0.03225806451612903,0.25806451612903225,0.7419354838709677,0.0,1.0,0.4838709677419355,0.5161290322580645,0.0,1.0,0.0,0.0,0.0,0.8387096774193549,0.16129032258064516,0.0,0.1935483870967742,0.0,0.8064516129032258,0.25806451612903225,0.25806451612903225,0.16129032258064516,0.0,0.03225806451612903,0.06451612903225806,0.06451612903225806,0.0967741935483871,0.03225806451612903,0.0,0.0,0.0,0.03225806451612903
LURUACO,2017,13,0.07692307692307693,0.5384615384615384,0.23076923076923078,0.07692307692307693,0.0,0.0,0.07692307692307693,0.07692307692307693,0.0,0.0,0.0,0.07692307692307693,0.8461538461538461,1.0,0.0,0.7692307692307693,0.23076923076923078,0.0,1.0,0.38461538461538464,0.6153846153846154,1.0,0.0,0.0,0.0,0.0,0.6923076923076923,0.23076923076923078,0.07692307692307693,0.0,0.0,1.0,0.15384615384615385,0.0,0.0,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.23076923076923078,0.0,0.0,0.15384615384615385,0.0,0.0,0.0
LURUACO,2018,5,0.4,0.2,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.6,1.0,0.0,0.2,0.8,0.0,1.0,0.6,0.4,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.6
LURUACO,2019,49,0.2653061224489796,0.04081632653061224,0.02040816326530612,0.0,0.42857142857142855,0.0,0.24489795918367346,0.1836734693877551,0.0,0.0,0.0,0.02040816326530612,0.7959183673469388,0.9591836734693877,0.04081632653061224,0.14285714285714285,0.8571428571428571,0.0,1.0,0.4897959183673469,0.5102040816326531,1.0,0.0,0.0,0.0,0.0,0.6938775510204082,0.30612244897959184,0.0,0.12244897959183673,0.0,0.8775510204081632,0.0,0.02040816326530612,0.0,0.02040816326530612,0.02040816326530612,0.0,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.061224489795918366,0.22448979591836735,0.2857142857142857,0.30612244897959184
LURUACO,2020,31,0.6129032258064516,0.03225806451612903,0.0,0.0,0.1935483870967742,0.03225806451612903,0.12903225806451613,0.16129032258064516,0.0,0.03225806451612903,0.0,0.0,0.8064516129032258,1.0,0.0,0.22580645161290322,0.7741935483870968,0.0,1.0,0.6129032258064516,0.3870967741935484,1.0,0.0,0.0,0.0,0.0,0.7741935483870968,0.22580645161290322,0.0,0.12903225806451613,0.0,0.8709677419354839,0.6129032258064516,0.22580645161290322,0.06451612903225806,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.03225806451612903,0.0,0.03225806451612903
LURUACO,2021,168,0.5357142857142857,0.07142857142857142,0.005952380952380952,0.0,0.2916666666666667,0.005952380952380952,0.08928571428571429,0.03571428571428571,0.0,0.03571428571428571,0.0,0.02976190476190476,0.8988095238095238,0.9880952380952381,0.011904761904761904,0.16071428571428573,0.8392857142857143,0.0,1.0,0.5059523809523809,0.49404761904761907,1.0,0.0,0.0,0.0,0.0,0.9523809523809523,0.047619047619047616,0.0,0.047619047619047616,0.0,0.9523809523809523,0.011904761904761904,0.0,0.005952380952380952,0.0,0.005952380952380952,0.0,0.03571428571428571,0.06547619047619048,0.375,0.31547619047619047,0.16071428571428573,0.011904761904761904,0.011904761904761904
LURUACO,2022,12,0.25,0.08333333333333333,0.08333333333333333,0.0,0.5,0.0,0.08333333333333333,0.08333333333333333,0.0,0.0,0.0,0.0,0.9166666666666666,0.8333333333333334,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.0,1.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.16666666666666666,0.0,0.16666666666666666,0.0,0.8333333333333334,0.25,0.08333333333333333,0.08333333333333333,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.08333333333333333,0.16666666666666666,0.16666666666666666,0.0
LURUACO,2023,6,0.3333333333333333,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.0,0.16666666666666666,0.8333333333333334,0.0,1.0,0.6666666666666666,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0
MALAMBO,2017,22,0.22727272727272727,0.5,0.0,0.0,0.13636363636363635,0.0,0.13636363636363635,0.3181818181818182,0.0,0.045454545454545456,0.0,0.045454545454545456,0.5909090909090909,1.0,0.0,0.5909090909090909,0.4090909090909091,0.0,1.0,0.5454545454545454,0.45454545454545453,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.13636363636363635,0.0,0.8636363636363636,0.0,0.0,0.045454545454545456,0.0,0.045454545454545456,0.13636363636363635,0.0,0.045454545454545456,0.18181818181818182,0.0,0.0,0.2727272727272727,0.2727272727272727
MALAMBO,2018,157,0.3375796178343949,0.21019108280254778,0.03184713375796178,0.0,0.25477707006369427,0.0,0.16560509554140126,0.3885350318471338,0.0,0.006369426751592357,0.0,0.044585987261146494,0.5605095541401274,0.9808917197452229,0.01910828025477707,0.37579617834394907,0.6242038216560509,0.0,1.0,0.5095541401273885,0.49044585987261147,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.29936305732484075,0.006369426751592357,0.6942675159235668,0.03184713375796178,0.044585987261146494,0.01910828025477707,0.03821656050955414,0.050955414012738856,0.08917197452229299,0.1464968152866242,0.10828025477707007,0.08917197452229299,0.07006369426751592,0.07643312101910828,0.12101910828025478,0.11464968152866242
MALAMBO,2019,164,0.43902439024390244,0.13414634146341464,0.012195121951219513,0.0,0.3170731707317073,0.006097560975609756,0.09146341463414634,0.4268292682926829,0.012195121951219513,0.024390243902439025,0.0,0.024390243902439025,0.5121951219512195,0.9695121951219512,0.03048780487804878,0.32926829268292684,0.6707317073170732,0.0,1.0,0.5609756097560976,0.43902439024390244,0.0,0.0,1.0,0.0,0.0,0.9817073170731707,0.012195121951219513,0.006097560975609756,0.24390243902439024,0.0,0.7560975609756098,0.12195121951219512,0.0975609756097561,0.06097560975609756,0.07317073170731707,0.042682926829268296,0.024390243902439025,0.042682926829268296,0.024390243902439025,0.03048780487804878,0.024390243902439025,0.09146341463414634,0.16463414634146342,0.20121951219512196
MALAMBO,2020,221,0.5158371040723982,0.16289592760180996,0.013574660633484163,0.0,0.2171945701357466,0.00904977375565611,0.08144796380090498,0.4660633484162896,0.0,0.03619909502262444,0.00904977375565611,0.03167420814479638,0.45701357466063347,0.9773755656108597,0.02262443438914027,0.25339366515837103,0.746606334841629,0.0,1.0,0.45701357466063347,0.5429864253393665,0.0,0.0,1.0,0.0,0.0,0.9773755656108597,0.00904977375565611,0.013574660633484163,0.18099547511312217,0.0,0.8190045248868778,0.19909502262443438,0.1493212669683258,0.12669683257918551,0.06334841628959276,0.03619909502262444,0.01809954751131222,0.00904977375565611,0.00904977375565611,0.03167420814479638,0.09502262443438914,0.058823529411764705,0.07239819004524888,0.13122171945701358
